No. Acto;Procedencia;Tipo de Documento;Fecha Pagado;Valor Base Gravable;Impuesto de Registro;Intereses;Total Impuesto de Registro;Origen Pago
71;GOBERNACION;ESCRITURA;2018-04-17;2300000;23000;0;23000;Efecty
88;GOBERNACION;ACTA;2018-04-17;400000;107000;0;107000;SAES
71;GOBERNACION;ESCRITURA;2018-04-17;200000;2000;0;2000;Efecty
71;GOBERNACION;ESCRITURA;2018-04-17;200000;2000;0;2000;Efecty
71;GOBERNACION;ESCRITURA;2018-04-17;1000000;114200;0;114200;Efecty
106;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-17;50000000;500000;0;500000;Efecty
165;NOTARIA UNICA LA UNION ;ESCRITURA;2018-04-17;70000000;700000;0;700000;Efecty
10;NOTARIA UNICA TUMACO;ESCRITURA;2018-04-17;12720000;127200;5300;132500;Efecty
71;GOBERNACION;ESCRITURA;2018-04-17;300000;3000;0;3000;Efecty
332;NOTARIA UNICA LA UNION ;ESCRITURA;2018-04-17;0;104200;0;104200;Efecty
71;NOTARIA UNICA TUMACO;ESCRITURA;2018-04-17;100000000;1000000;0;1000000;Efecty
48;NOTARIA CUARTA;ESCRITURA;2018-04-18;19000000;294200;0;294200;Pago con codbarra
38;NOTARIA CUARTA;ESCRITURA;2018-04-17;0;104200;0;104200;Efecty
16;NOTARIA CUARTA;ESCRITURA;2018-04-18;125000000;1354200;0;1354200;Efecty
187;GOBERNACION;ACTA;2018-04-17;0;208400;0;208400;SAES
71;NOTARIA UNICA LA UNION ;ESCRITURA;2018-04-17;1100000;115200;0;115200;Efecty
71;GOBERNACION;ESCRITURA;2018-04-17;4784000;47800;0;47800;SAES
71;NOTARIA UNICA LA UNION ;ESCRITURA;2018-04-17;1100000;115200;0;115200;Efecty
187;GOBERNACION;ACTA;2018-04-17;0;104200;0;104200;SAES
190;GOBERNACION;ACTA;2018-04-17;2000000;118200;0;118200;SAES
261;GOBERNACION;CONTRATO;2018-04-17;2000000;14000;0;14000;SAES
71;NOTARIA CUARTA;ESCRITURA;2018-04-17;66000000;660000;0;660000;SAES
71;NOTARIA UNICA SAMANIEGO;ESCRITURA;2018-04-17;7545000;179700;0;179700;Efecty
133;GOBERNACION;SENTENCIA;2018-04-17;0;104200;1200;105400;SAES
300;NOTARIA UNICA SAMANIEGO;ESCRITURA;2018-04-17;3000000;30000;0;30000;Efecty
71;GOBERNACION;ESCRITURA;2018-04-17;8000000;80000;21300;101300;SAES
;NOTARIA UNICA SAMANIEGO;EXTEMPORANEIDAD;2018-04-17;0;0;144300;144300;Efecty
276;GOBERNACION;ACTA;2018-04-17;0;104200;0;104200;SAES
71;NOTARIA TERCERA;ESCRITURA;2018-04-26;4000000;40000;0;40000;Efecty
71;GOBERNACION;ESCRITURA;2018-04-17;5000000;50000;0;50000;SAES
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-17;51329200;256600;0;256600;Efecty
71;NOTARIA UNICA SAMANIEGO;ESCRITURA;2018-04-17;1000000;10000;0;10000;Efecty
71;GOBERNACION;ESCRITURA;2018-04-17;8800000;88000;0;88000;Efecty
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-17;2000000;20000;0;20000;Efecty
112;GOBERNACION;ESCRITURA;2018-04-17;5000000;50000;0;50000;SAES
72;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-17;1000000;10000;0;10000;Efecty
71;GOBERNACION;ESCRITURA;2018-04-17;15000000;150000;0;150000;SAES
72;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-17;1000000;10000;0;10000;Efecty
72;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-17;12000000;120000;0;120000;Efecty
38;GOBERNACION;ESCRITURA;2018-04-17;0;104200;0;104200;SAES
190;GOBERNACION;ACTA;2018-04-17;1000000;111200;0;111200;SAES
38;NOTARIA PRIMERA;ESCRITURA;2018-04-19;0;104200;0;104200;Efecty
71;NOTARIA PRIMERA;ESCRITURA;2018-04-19;7000000;174200;0;174200;Efecty
4;NOTARIA PRIMERA;ESCRITURA;2018-04-24;122100000;1637600;0;1637600;Efecty
88;NOTARIA UNICA TUMACO;ACTA;2018-04-17;1600000;115400;26700;142100;Efecty
38;GOBERNACION;ESCRITURA;2018-04-17;70000000;804200;0;804200;Efecty
38;GOBERNACION;ESCRITURA;2018-04-17;25000000;354200;0;354200;Efecty
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-17;16640000;83200;0;83200;Efecty
71;GOBERNACION;ESCRITURA;2018-04-17;5000000;50000;0;50000;Efecty
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-17;5000000;50000;0;50000;Efecty
261;NOTARIA UNICA TUMACO;CONTRATO;2018-04-17;1000000;7000;0;7000;Efecty
112;GOBERNACION;ESCRITURA;2018-04-17;40000000;400000;0;400000;Efecty
71;GOBERNACION;ESCRITURA;2018-04-17;11700000;117000;0;117000;Efecty
71;GOBERNACION;ESCRITURA;2018-04-17;2000000;20000;700;20700;Efecty
188;GOBERNACION;CAMARA DE COMERCIO;2018-04-17;0;208400;0;208400;SAES
71;NOTARIA CUARTA;ESCRITURA;2018-04-17;3000000;30000;0;30000;Pago con codbarra
38;NOTARIA CUARTA;ESCRITURA;2018-04-30;0;104200;0;104200;Efecty
122;GOBERNACION;OFICIO;2018-04-17;2000000;14000;0;14000;PSE
112;NOTARIA SEGUNDA;ESCRITURA;2018-04-19;200000000;2000000;0;2000000;Pago con codbarra
71;NOTARIA SEGUNDA;ESCRITURA;2018-04-19;36000000;360000;0;360000;Efecty
108;NOTARIA CUARTA;ESCRITURA;2018-04-30;0;104200;0;104200;Efecty
85;NOTARIA CUARTA;ESCRITURA;2018-04-18;0;208300;0;208300;Efecty
108;NOTARIA CUARTA;ESCRITURA;2018-04-23;0;104200;0;104200;Pago con codbarra
71;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-17;50000000;500000;0;500000;Efecty
71;GOBERNACION;ESCRITURA;2018-04-17;3000000;30000;0;30000;Pago con codbarra
71;NOTARIA SEGUNDA;ESCRITURA;2018-04-19;10000000;204200;0;204200;Pago con codbarra
71;GOBERNACION;ESCRITURA;2018-04-17;500000;5000;0;5000;Efecty
71;NOTARIA UNICA SAMANIEGO;ESCRITURA;2018-04-17;5000000;50000;0;50000;Efecty
74;NOTARIA UNICA LA UNION ;ESCRITURA;2018-04-17;5000000;50000;0;50000;Efecty
71;GOBERNACION;ESCRITURA;2018-04-17;10700000;107000;0;107000;Efecty
213;GOBERNACION;ACTA;2018-04-17;0;104200;0;104200;Efecty
38;NOTARIA TERCERA;ESCRITURA;2018-04-18;0;104200;0;104200;Pago con codbarra
38;NOTARIA SEGUNDA;ESCRITURA;2018-04-18;0;104200;0;104200;Efecty
201;GOBERNACION;ACTA;2018-04-17;0;104200;0;104200;SAES
106;NOTARIA TERCERA;ESCRITURA;2018-04-20;45000000;554200;0;554200;Pago con codbarra
71;NOTARIA SEGUNDA;ESCRITURA;2018-04-18;1000000;10000;0;10000;Pago con codbarra
48;GOBERNACION;ESCRITURA;2018-04-17;0;104200;0;104200;Efecty
48;NOTARIA TERCERA;ESCRITURA;2018-04-20;0;104200;0;104200;Pago con codbarra
71;NOTARIA TERCERA;ESCRITURA;2018-04-18;10000000;100000;0;100000;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-20;5000000;50000;0;50000;Pago con codbarra
179;NOTARIA UNICA LA UNION ;ESCRITURA;2018-04-17;4000000;40000;0;40000;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-19;80000000;800000;0;800000;Pago con codbarra
74;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-17;200000;2000;9500;11500;Efecty
71;GOBERNACION;ESCRITURA;2018-04-17;6000000;164200;0;164200;Efecty
320;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-23;180000000;1800000;0;1800000;Efecty
71;NOTARIA UNICA SAMANIEGO;ESCRITURA;2018-04-17;3000000;30000;0;30000;Efecty
263;GOBERNACION;ACTA;2018-04-17;0;104200;0;104200;Efecty
165;GOBERNACION;ESCRITURA;2018-04-17;26487000;264900;0;264900;SAES
213;GOBERNACION;ACTA;2018-04-17;0;104200;0;104200;SAES
165;GOBERNACION;ESCRITURA;2018-04-17;66000000;660000;163400;823400;SAES
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-18;49348000;246700;0;246700;Efecty
71;NOTARIA SEGUNDA;ESCRITURA;2018-04-18;2000000;20000;0;20000;Pago con codbarra
71;NOTARIA CUARTA;ESCRITURA;2018-04-19;51000000;510000;0;510000;Efecty
104;GOBERNACION;ACTA;2018-04-17;0;104200;0;104200;Efecty
1;GOBERNACION;ESCRITURA;2018-04-17;0;104200;0;104200;SAES
112;NOTARIA CUARTA;ESCRITURA;2018-04-18;6000000;60000;0;60000;Pago con codbarra
16;NOTARIA CUARTA;ESCRITURA;2018-04-18;30000000;404200;0;404200;Efecty
71;NOTARIA CUARTA;ESCRITURA;2018-04-23;40425000;404300;0;404300;Pago con codbarra
217;NOTARIA UNICA TUMACO;ACTA;2018-04-17;0;208400;0;208400;Efecty
4;NOTARIA PRIMERA;ESCRITURA;2018-04-18;117500000;1591600;0;1591600;Efecty
213;GOBERNACION;ACTA;2018-04-17;0;104200;0;104200;SAES
105;NOTARIA PRIMERA;ESCRITURA;2018-04-20;0;729200;0;729200;Pago con codbarra
71;GOBERNACION;ESCRITURA;2018-04-17;12500000;125000;0;125000;Efecty
106;NOTARIA PRIMERA;ESCRITURA;2018-04-17;95337500;953400;0;953400;Efecty
38;NOTARIA CUARTA;ESCRITURA;2018-04-18;0;104200;0;104200;Pago con codbarra
190;GOBERNACION;ACTA;2018-04-17;2000000;118200;0;118200;SAES
71;NOTARIA CUARTA;ESCRITURA;2018-04-19;45178000;451800;0;451800;Efecty
104;GOBERNACION;ACTA;2018-04-17;0;104200;0;104200;SAES
71;NOTARIA CUARTA;ESCRITURA;2018-04-19;63500000;635000;0;635000;Pago con codbarra
190;GOBERNACION;CAMARA DE COMERCIO;2018-04-17;5000000;139200;0;139200;SAES
190;GOBERNACION;ACTA;2018-04-17;2000000;118200;0;118200;SAES
71;NOTARIA PRIMERA;ESCRITURA;2018-04-18;190000000;1900000;0;1900000;Pago con codbarra
71;NOTARIA TERCERA;ESCRITURA;2018-04-19;207743;2100;0;2100;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-19;403140;4000;0;4000;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-19;207743;2100;0;2100;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-19;395235;4000;0;4000;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-19;395235;4000;0;4000;Efecty
71;NOTARIA SEGUNDA;ESCRITURA;2018-04-19;3500000;35000;0;35000;Pago con codbarra
38;NOTARIA SEGUNDA;ESCRITURA;2018-04-18;0;104200;0;104200;Efecty
71;NOTARIA SEGUNDA;ESCRITURA;2018-04-19;11000000;110000;0;110000;Pago con codbarra
38;NOTARIA SEGUNDA;ESCRITURA;2018-04-19;0;104200;0;104200;Pago con codbarra
71;NOTARIA SEGUNDA;ESCRITURA;2018-04-24;65000000;650000;0;650000;Pago con codbarra
112;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-18;50000000;250000;0;250000;Pago con codbarra
71;NOTARIA UNICA LA UNION ;ESCRITURA;2018-04-18;2500000;25000;0;25000;Efecty
300;NOTARIA UNICA LA UNION ;ESCRITURA;2018-04-18;1000000;10000;0;10000;Efecty
213;GOBERNACION;ACTA;2018-04-18;0;104200;0;104200;SAES
74;NOTARIA UNICA LA UNION ;ESCRITURA;2018-04-18;1000000;10000;0;10000;Efecty
113;NOTARIA UNICA LA UNION ;ESCRITURA;2018-04-18;24000000;120000;0;120000;Efecty
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-18;7600000;76000;0;76000;Efecty
28;NOTARIA UNICA SAMANIEGO;ESCRITURA;2018-04-18;0;104200;0;104200;Efecty
71;GOBERNACION;ESCRITURA;2018-04-18;13000000;130000;0;130000;SAES
71;NOTARIA UNICA SAMANIEGO;ESCRITURA;2018-04-18;1500000;15000;0;15000;Efecty
104;GOBERNACION;ACTA;2018-04-18;0;104200;1000;105200;SAES
71;GOBERNACION;ESCRITURA;2018-04-18;3000000;30000;65000;95000;SAES
38;NOTARIA CUARTA;ESCRITURA;2018-04-18;0;104200;0;104200;Efecty
38;NOTARIA CUARTA;ESCRITURA;2018-04-18;0;104200;0;104200;Pago con codbarra
38;NOTARIA CUARTA;ESCRITURA;2018-04-18;0;104200;0;104200;Efecty
48;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-18;0;104200;0;104200;Efecty
187;GOBERNACION;ACTA;2018-04-25;35350000;351700;0;351700;Pago con codbarra
71;NOTARIA CUARTA;ESCRITURA;2018-04-18;75000000;750000;0;750000;Pago con codbarra
213;GOBERNACION;ACTA;2018-04-18;0;104200;0;104200;SAES
38;NOTARIA CUARTA;ESCRITURA;2018-04-25;0;104200;0;104200;Efecty
71;NOTARIA CUARTA;ESCRITURA;2018-04-18;13000000;130000;0;130000;Pago con codbarra
48;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-18;3000000;134200;0;134200;Efecty
72;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-18;13000000;130000;0;130000;Efecty
112;NOTARIA PRIMERA;ESCRITURA;2018-04-18;50000000;500000;0;500000;Efecty
71;NOTARIA CUARTA;ESCRITURA;2018-04-18;33000000;330000;0;330000;Efecty
71;NOTARIA PRIMERA;ESCRITURA;2018-04-18;23000000;334200;0;334200;Efecty
71;GOBERNACION;ESCRITURA;2018-04-18;3000000;30000;0;30000;Pago con codbarra
38;GOBERNACION;ESCRITURA;2018-04-19;0;312500;21800;334300;Pago con codbarra
87;NOTARIA CUARTA;ESCRITURA;2018-04-19;0;104200;0;104200;Efecty
300;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-18;500000;5000;0;5000;Efecty
105;NOTARIA CUARTA;ESCRITURA;2018-04-18;12200000;330400;0;330400;Pago con codbarra
16;NOTARIA TERCERA;ESCRITURA;2018-04-18;29000000;394200;0;394200;Efecty
213;GOBERNACION;ACTA;2018-04-18;0;104200;0;104200;SAES
38;NOTARIA TERCERA;ESCRITURA;2018-04-18;0;104200;0;104200;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-19;44000000;440000;0;440000;Pago con codbarra
38;GOBERNACION;ESCRITURA;2018-04-18;0;104200;0;104200;SAES
71;NOTARIA CUARTA;ESCRITURA;2018-04-20;10000000;100000;0;100000;Pago con codbarra
187;NOTARIA UNICA TUMACO;ACTA;2018-04-18;0;104200;0;104200;Efecty
38;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-18;3200000;136200;0;136200;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-19;5000000;50000;0;50000;Pago con codbarra
71;NOTARIA CUARTA;ESCRITURA;2018-04-24;5000000;50000;0;50000;Pago con codbarra
187;GOBERNACION;ACTA;2018-04-18;0;312500;0;312500;SAES
71;NOTARIA TERCERA;ESCRITURA;2018-04-18;48000000;480000;0;480000;Efecty
71;NOTARIA PRIMERA;ESCRITURA;2018-04-18;350000000;3500000;0;3500000;SAES
112;GOBERNACION;ESCRITURA;2018-04-18;50000000;500000;0;500000;Efecty
71;NOTARIA PRIMERA;ESCRITURA;2018-04-19;4000000;40000;0;40000;Efecty
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-18;1500000;15000;0;15000;Efecty
16;NOTARIA PRIMERA;ESCRITURA;2018-04-18;55000000;654200;0;654200;Efecty
106;GOBERNACION;ESCRITURA;2018-04-18;3000000;30000;0;30000;Efecty
106;GOBERNACION;ESCRITURA;2018-04-18;3000000;30000;0;30000;Efecty
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-18;2000000;20000;0;20000;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-18;10000000;100000;0;100000;Pago con codbarra
71;NOTARIA TERCERA;ESCRITURA;2018-04-19;6000000;60000;0;60000;SAES
205;GOBERNACION;ACTA;2018-04-18;0;104200;0;104200;PSE
71;NOTARIA TERCERA;ESCRITURA;2018-04-20;7000000;174200;0;174200;Pago con codbarra
71;NOTARIA PRIMERA;ESCRITURA;2018-04-18;5000000;50000;0;50000;Pago con codbarra
71;NOTARIA TERCERA;ESCRITURA;2018-04-23;42000000;420000;0;420000;Pago con codbarra
71;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-18;9000000;90000;0;90000;Efecty
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-18;1000000;10000;0;10000;Efecty
122;GOBERNACION;ACTA;2018-04-18;10000;100;0;100;PSE
71;NOTARIA UNICA SAMANIEGO;ESCRITURA;2018-04-18;3000000;30000;0;30000;Efecty
38;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-18;0;104200;0;104200;Efecty
122;GOBERNACION;ACTA;2018-04-18;2000000;14000;100;14100;PSE
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-18;120000000;600000;45400;645400;Efecty
88;NOTARIA UNICA TUMACO;ACTA;2018-04-18;1500000;114700;0;114700;Efecty
71;NOTARIA UNICA LA UNION ;ESCRITURA;2018-04-18;2300000;23000;0;23000;Efecty
71;NOTARIA UNICA LA UNION ;ESCRITURA;2018-04-18;2000000;20000;0;20000;Efecty
71;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-18;12000000;120000;0;120000;Efecty
165;GOBERNACION;ESCRITURA;2018-04-18;2000000;20000;0;20000;Efecty
1;NOTARIA UNICA TUMACO;ESCRITURA;2018-04-18;0;104200;0;104200;Efecty
71;GOBERNACION;ESCRITURA;2018-04-18;2000000;20000;0;20000;Efecty
28;NOTARIA UNICA LA UNION ;ESCRITURA;2018-04-18;500000;213400;0;213400;Efecty
112;NOTARIA PRIMERA;ESCRITURA;2018-04-18;65000000;650000;0;650000;Efecty
188;GOBERNACION;CAMARA DE COMERCIO;2018-04-18;0;104200;0;104200;SAES
71;NOTARIA PRIMERA;ESCRITURA;2018-04-19;3000000;30000;0;30000;Efecty
71;NOTARIA UNICA LA UNION ;ESCRITURA;2018-04-18;44000000;440000;0;440000;Efecty
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-18;200000000;1000000;1700;1001700;Efecty
187;GOBERNACION;ACTA;2018-04-18;0;104200;0;104200;PSE
188;GOBERNACION;ACTA;2018-04-18;0;312600;0;312600;PSE
165;NOTARIA CUARTA;ESCRITURA;2018-04-19;197100000;1971000;0;1971000;Efecty
71;GOBERNACION;ESCRITURA;2018-04-18;5000000;50000;0;50000;SAES
71;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-19;20000000;200000;0;200000;Efecty
122;GOBERNACION;ACTA;2018-04-18;500000;3500;400;3900;SAES
190;GOBERNACION;CAMARA DE COMERCIO;2018-04-18;20000000;244200;0;244200;SAES
123;NOTARIA PRIMERA;ESCRITURA;2018-04-24;135400000;850000;0;850000;Efecty
261;NOTARIA UNICA LA UNION ;CAMARA DE COMERCIO;2018-04-18;1650000;11600;0;11600;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-18;83380975;833800;0;833800;Efecty
48;NOTARIA CUARTA;ESCRITURA;2018-04-18;0;104200;0;104200;Efecty
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-18;1000000;10000;0;10000;Efecty
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-18;500000;5000;0;5000;Efecty
276;GOBERNACION;ACTA;2018-04-18;0;104200;0;104200;SAES
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-30;20000000;200000;0;200000;Efecty
300;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-18;500000;5000;0;5000;Efecty
28;NOTARIA SEGUNDA;ESCRITURA;2018-04-20;1000000;114200;0;114200;Efecty
74;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-18;5000000;50000;0;50000;Efecty
71;NOTARIA SEGUNDA;ESCRITURA;2018-04-20;1600000;120200;0;120200;Efecty
71;GOBERNACION;ESCRITURA;2018-04-18;4200000;42000;7800;49800;Efecty
63;NOTARIA UNICA LA UNION ;ESCRITURA;2018-04-18;0;104200;0;104200;Efecty
213;GOBERNACION;ACTA;2018-04-18;0;208400;0;208400;Efecty
293;GOBERNACION;OFICIO;2018-04-18;0;104200;0;104200;Efecty
71;NOTARIA CUARTA;ESCRITURA;2018-04-24;175000000;1750000;0;1750000;Efecty
112;GOBERNACION;ESCRITURA;2018-04-18;10000000;100000;0;100000;SAES
205;GOBERNACION;ACTA;2018-04-18;0;104200;0;104200;PSE
71;NOTARIA CUARTA;ESCRITURA;2018-04-19;20000000;304200;0;304200;SAES
293;GOBERNACION;ESCRITURA;2018-04-18;0;104200;0;104200;SAES
187;NOTARIA UNICA TUMACO;ACTA;2018-04-18;0;208400;0;208400;Efecty
106;GOBERNACION;ESCRITURA;2018-04-19;6000000;60000;0;60000;Efecty
106;GOBERNACION;ESCRITURA;2018-04-19;3000000;30000;0;30000;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-19;47000000;470000;0;470000;Pago con codbarra
1;NOTARIA UNICA CUMBAL;ESCRITURA;2018-04-23;0;104200;0;104200;Efecty
71;NOTARIA PRIMERA;ESCRITURA;2018-04-19;900000;9000;0;9000;Efecty
17;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-18;10000000;100000;0;100000;Efecty
106;GOBERNACION;ESCRITURA;2018-04-18;26900000;269000;0;269000;Efecty
63;GOBERNACION;ESCRITURA;2018-04-18;0;104200;0;104200;Efecty
112;GOBERNACION;ESCRITURA;2018-04-18;40000000;400000;0;400000;Efecty
71;GOBERNACION;ESCRITURA;2018-04-19;1000000;10000;0;10000;Efecty
71;GOBERNACION;ESCRITURA;2018-04-18;20000000;200000;0;200000;Efecty
187;GOBERNACION;ACTA;2018-04-18;0;104200;0;104200;SAES
38;GOBERNACION;ESCRITURA;2018-04-18;0;104200;0;104200;SAES
276;GOBERNACION;REGISTRO NACIONAL DE TURISMO;2018-04-18;0;104200;0;104200;PSE
205;NOTARIA UNICA TUMACO;ACTA;2018-04-18;0;104200;0;104200;Efecty
213;GOBERNACION;ACTA;2018-04-18;0;104200;4300;108500;SAES
71;NOTARIA TERCERA;ESCRITURA;2018-04-23;395235;4000;0;4000;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-23;395235;4000;0;4000;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-23;395535;4000;0;4000;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-23;395235;4000;0;4000;Efecty
38;GOBERNACION;ESCRITURA;2018-04-18;0;104200;444800;549000;SAES
71;NOTARIA TERCERA;ESCRITURA;2018-04-23;207743;2100;0;2100;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-23;395235;4000;0;4000;Efecty
71;GOBERNACION;ESCRITURA;2018-04-18;60000000;600000;0;600000;SAES
113;NOTARIA UNICA LA UNION ;ESCRITURA;2018-04-18;60000000;300000;0;300000;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-23;395235;4000;0;4000;Efecty
71;NOTARIA CUARTA;ESCRITURA;2018-04-19;198138600;1981400;0;1981400;Pago con codbarra
71;NOTARIA TERCERA;ESCRITURA;2018-04-23;395235;4000;0;4000;Efecty
112;NOTARIA PRIMERA;ESCRITURA;2018-04-18;100000000;1000000;0;1000000;Efecty
71;NOTARIA UNICA CUMBAL;ESCRITURA;2018-04-23;2000000;20000;0;20000;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-23;395235;4000;0;4000;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-23;207743;2100;0;2100;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-23;207743;2100;0;2100;Efecty
63;GOBERNACION;ESCRITURA;2018-04-18;120000000;1304200;0;1304200;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-23;395235;4000;0;4000;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-23;395235;4000;0;4000;Efecty
322;NOTARIA CUARTA;ESCRITURA;2018-04-18;0;104200;0;104200;Efecty
297;GOBERNACION;ACTA;2018-04-18;270000000;1890000;28600;1918600;SAES
71;NOTARIA PRIMERA;ESCRITURA;2018-04-20;140600000;1406000;0;1406000;Efecty
112;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-19;55000000;550000;0;550000;Efecty
71;GOBERNACION;ESCRITURA;2018-04-18;3003000;30000;0;30000;Efecty
71;NOTARIA UNICA TUMACO;ESCRITURA;2018-04-18;5000000;50000;0;50000;Efecty
71;GOBERNACION;ESCRITURA;2018-04-19;40000000;400000;280100;680100;SAES
190;GOBERNACION;ACTA;2018-04-18;500000;107700;0;107700;SAES
71;NOTARIA TERCERA;ESCRITURA;2018-04-23;395235;4000;0;4000;Efecty
38;GOBERNACION;ESCRITURA;2018-04-19;0;104200;0;104200;SAES
187;GOBERNACION;ACTA;2018-04-18;0;104200;0;104200;SAES
190;GOBERNACION;ACTA;2018-04-18;500000;107700;0;107700;SAES
190;GOBERNACION;ACTA;2018-04-18;1000000;111200;0;111200;SAES
71;GOBERNACION;ESCRITURA;2018-04-18;1000000;10000;0;10000;Efecty
276;GOBERNACION;REGISTRO NACIONAL DE TURISMO;2018-04-18;0;104200;0;104200;SAES
165;NOTARIA CUARTA;ESCRITURA;2018-04-19;13600000;136000;0;136000;Efecty
165;NOTARIA CUARTA;ESCRITURA;2018-04-30;67800000;678000;0;678000;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-23;207743;2100;0;2100;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-23;207743;2100;0;2100;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-23;207743;2100;0;2100;Efecty
38;NOTARIA TERCERA;ESCRITURA;2018-04-19;0;208300;0;208300;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-23;4000000;40000;0;40000;Efecty
112;NOTARIA TERCERA;ESCRITURA;2018-04-20;40000000;400000;0;400000;Pago con codbarra
106;NOTARIA SEGUNDA;ESCRITURA;2018-04-20;77400000;774000;0;774000;Pago con codbarra
112;NOTARIA SEGUNDA;ESCRITURA;2018-04-19;100000000;1000000;0;1000000;Efecty
16;NOTARIA TERCERA;ESCRITURA;2018-04-20;83000000;934200;0;934200;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-19;173500000;1839200;0;1839200;SAES
71;GOBERNACION;ESCRITURA;2018-04-19;5000000;50000;0;50000;Efecty
213;GOBERNACION;ACTA;2018-04-19;0;208300;0;208300;SAES
71;GOBERNACION;ESCRITURA;2018-04-19;5000000;50000;0;50000;Efecty
165;GOBERNACION;SENTENCIA;2018-04-19;99153000;991500;85000;1076500;SAES
1;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-20;0;52100;0;52100;Efecty
39;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-19;0;104200;0;104200;Efecty
71;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-19;14000000;140000;0;140000;Efecty
71;GOBERNACION;ESCRITURA;2018-04-19;1000000;10000;0;10000;SAES
71;NOTARIA UNICA TUMACO;ESCRITURA;2018-04-19;30000000;300000;47100;347100;Efecty
112;NOTARIA PRIMERA  IPIALES;ACTA;2018-04-19;40000000;200000;0;200000;Efecty
71;GOBERNACION;ESCRITURA;2018-04-19;5100000;51000;0;51000;SAES
187;GOBERNACION;ACTA;2018-04-19;0;104200;0;104200;SAES
